scenario,survived,months_run,final_arr_usd,final_team_size,final_cash_usd,final_trl,final_layer4_substitutability,valuation_vc_method,valuation_comparable_multiples,valuation_damodaran_classical,valuation_damodaran_inverted
future_2030_extrapolation,True,96,19523085.560056493,30.0,49319970.317503795,8.0,0.9981208988462821,66377395.67716342,154214741.10626447,381121789.00938165,381121789.00938165
future_2030_extrapolation,True,96,21978765.160756744,36.0,52162540.071358636,8.0,0.9995175103338874,74726568.55819175,228201832.62591815,429060574.0837844,429060574.0837844
future_2030_extrapolation,True,96,19125085.634963382,24.0,47167141.50512612,8.0,0.9987951478827187,65024218.259274244,106970672.97705835,373352195.26302063,373352195.26302063
future_2030_extrapolation,True,96,26573136.703669555,48.0,38429427.79185864,8.0,0.9996026561497829,90347174.06410447,131042793.24789762,518750039.2260792,518750039.2260792
future_2030_extrapolation,True,96,22180234.174715377,36.0,46033423.27655111,8.0,0.9998334805811533,75411551.9034259,129413088.56786509,432993570.78113896,432993570.78113896
future_2030_extrapolation,True,96,16901388.025930006,24.0,46223538.577234976,8.0,0.9994193739029924,57463771.1359383,174721863.9447431,329942068.90960056,329942068.90960056
future_2030_extrapolation,True,96,20250299.419932682,30.0,43926144.83681857,8.0,0.9918648414737073,68849882.00471807,149146556.40476006,395318164.1886968,395318164.1886968
future_2030_extrapolation,True,96,22361644.796280183,36.0,48836638.6168629,8.0,0.9998023146590753,76028337.83977829,210513169.57710645,436534995.6457383,436534995.6457383
future_2030_extrapolation,True,96,22921126.60142118,36.0,47464550.556721084,8.0,0.9996446131108643,77930544.59084629,243977768.8674747,447456973.4159835,447456973.4159835
future_2030_extrapolation,True,96,19429747.059270773,30.0,44154312.55194774,8.0,0.9986123657691118,66060050.01069547,227285048.0447186,379299672.50564176,379299672.50564176
future_2030_extrapolation,True,96,24484365.6493114,42.0,49238781.61092098,8.0,0.999631051004587,83245469.65740944,209646588.62031773,477973894.5629254,477973894.5629254
future_2030_extrapolation,True,96,23872564.35923882,30.0,44680768.95438036,8.0,0.9983227060435703,81165379.59264874,210306391.58569095,466030556.9448304,466030556.9448304
future_2030_extrapolation,True,96,21295599.487968672,42.0,38146828.223176554,8.0,0.9984870287776575,72403843.59567419,85470847.67722435,415724089.81740946,415724089.81740946
future_2030_extrapolation,True,96,19367267.817231797,36.0,42705394.581881925,8.0,0.9993547485303446,65847624.0927906,98814918.51423153,378079977.9840666,378079977.9840666
future_2030_extrapolation,True,96,18851270.476261474,30.0,47405975.45285299,8.0,0.9998339295654263,64093262.08046471,196404490.87977695,368006886.35571,368006886.35571
future_2030_extrapolation,True,96,20690785.858178772,30.0,42498856.056607634,8.0,0.9929407988621451,70347511.18387333,191860627.2912664,403917162.4803498,403917162.4803498
future_2030_extrapolation,True,96,20879533.4577831,30.0,46082095.816443056,8.0,0.9989917109973618,70989242.4339624,77862219.15468487,407601816.8661097,407601816.8661097
future_2030_extrapolation,True,96,29502998.359455027,54.0,41363710.40256789,8.0,0.9995603414868592,100308539.33124816,223386320.45275846,575945614.8110954,575945614.8110954
future_2030_extrapolation,True,96,20726128.811922297,30.0,46532877.62286395,8.0,0.998943976037881,70467675.24389431,229355475.44246793,404607113.3448364,404607113.3448364
future_2030_extrapolation,True,96,21835508.44348066,36.0,45605073.01462148,8.0,0.9999849602076579,74239503.75602229,102280202.91323774,426263974.3245958,426263974.3245958
future_2030_extrapolation,True,96,22836039.622420494,36.0,42368754.50289952,8.0,0.9970412725663159,77641253.63554472,205833513.18971232,445795939.78692985,445795939.78692985
future_2030_extrapolation,True,96,19964994.652564652,30.0,42463913.07793054,8.0,0.9996671684846538,67879861.80100012,241401741.75955513,389748559.7827889,389748559.7827889
