scenario,survived,months_run,final_arr_usd,final_team_size,final_cash_usd,final_trl,final_layer3_substitutability,valuation_vc_method,valuation_comparable_multiples,valuation_damodaran_classical,valuation_damodaran_inverted
pre_genai_2019_baseline,True,96,8643610.974960132,78.0,1721896.7439035466,8.0,0.010000000000000002,29387792.416289587,59877772.73945981,168737081.44873795,170016103.8363961
pre_genai_2019_baseline,False,60,827426.8525790806,130.08290209287858,-1212133.1628164316,8.0,0.06138028524374919,2813204.8808883405,6016974.535620072,19521596.00166598,19667475.127072655
pre_genai_2019_baseline,False,68,1187727.3634983308,90.0,-455765.3060050127,8.0,0.09608730487592461,4038206.405488636,11012051.986358546,23186333.750338294,23428851.75422724
pre_genai_2019_baseline,False,76,2054452.7719631598,84.0,-490601.3915989363,8.0,0.11694951550619166,6985024.171775912,10616922.83209782,40106197.01876761,40406778.2666046
pre_genai_2019_baseline,False,72,1956142.8374650376,120.0,-185218.10308960464,8.0,0.013358446703214035,6650775.909578622,15080608.630358612,38187030.19454503,38438847.18993844
pre_genai_2019_baseline,False,90,5851429.241984429,78.0,-175134.15509182098,8.0,0.043966354346410275,19894531.162982877,47850909.76466009,114229237.69435465,114989816.85434362
pre_genai_2019_baseline,False,58,553126.5841135032,128.65341965229752,-392247.25128845475,8.0,0.010000000000000002,1880599.356096536,3613156.3491380536,19521596.00166598,19664383.97536534
pre_genai_2019_baseline,False,59,702495.3997178193,126.8683534546219,-221176.49724394642,8.0,0.05699224867447314,2388444.9496989166,5880949.437532799,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,60,834439.7422650835,150.5872195352686,-899719.5286952273,8.0,0.12302301287271103,2837048.31240413,5637173.558059397,19521596.00166598,19679938.57971203
pre_genai_2019_baseline,False,60,716619.5229970238,110.04450658346548,-175261.1313745929,8.0,0.022340064328023518,2436466.1764979693,4816242.173949675,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,72,2060228.3937784191,108.0,-140036.17190865835,8.0,0.06274742874405367,7004660.961940755,16712831.49519353,40218946.37450351,40483010.163831055
pre_genai_2019_baseline,False,70,2106550.5299897077,126.0,-157794.16478269745,8.0,0.018004380419117665,7162153.626430173,14597459.720035061,41123228.40355444,41393229.39812323
pre_genai_2019_baseline,False,71,1351851.4545153996,96.0,-746506.5904509719,8.0,0.08787712627882094,4596219.107737082,9790982.496416304,26390297.949314173,26592170.034750864
pre_genai_2019_baseline,False,71,1182822.197566621,108.0,-869229.2092496722,8.0,0.09871907916902033,4021529.116496091,10405718.731066644,23090577.08269832,23322823.071552653
pre_genai_2019_baseline,False,87,4426823.682314773,84.0,-110598.63327531738,8.0,0.010000000000000002,15050952.179159278,45645497.66051946,86418663.49675635,87232484.08934031
pre_genai_2019_baseline,False,66,962662.7140400136,114.0,-96284.54009280517,8.0,0.06421916499141127,3272999.2232488636,15915733.925674945,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,71,1481949.9455636926,102.0,-725599.7653558755,8.0,0.03197866350893927,5038546.678896355,18124733.921706125,28930028.131985303,29119972.7611347
pre_genai_2019_baseline,True,96,13241723.260727454,108.0,5051157.680847777,8.0,0.10901029286180124,45021116.23805544,71074544.9515848,258499571.86178452,260367521.95695293
pre_genai_2019_baseline,True,96,10610190.619839279,90.0,4577486.315880294,8.0,0.04269439331074982,36074052.88558095,96584358.40061517,207127854.78116837,209314725.6894192
pre_genai_2019_baseline,False,62,802222.8006867034,114.0,-608097.5136846572,8.0,0.010000000000000002,2727512.518378239,7561823.971581398,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,74,1534200.8057601352,84.0,-178040.95581857,8.0,0.1713622712199792,5216196.672339369,23138113.081339948,29950048.315479785,30196616.858937714
pre_genai_2019_baseline,False,71,1919015.9459553931,96.0,-585461.2449635922,8.0,0.014677726906565653,6524546.561230078,11441767.151161585,37462254.01769607,37708218.31175165
pre_genai_2019_baseline,False,85,3631508.60016593,78.0,-277375.40663028334,8.0,0.055705937147475855,12346925.516293148,32507125.20871705,70892843.76901484,71378403.12905698
pre_genai_2019_baseline,False,82,3054707.2485133675,78.0,-1201.798637681757,8.0,0.03128305643723639,10385833.278696354,27396767.572179057,59632760.80883866,60055369.6614051
pre_genai_2019_baseline,False,64,891679.2704821475,114.0,-898199.5403950412,8.0,0.06352789630211081,3031659.4972575977,7448928.260340934,19521596.00166598,19697091.98585298
pre_genai_2019_baseline,False,81,3236362.2897387026,66.0,-303193.7123658755,8.0,0.06877569557616647,11003450.228182828,43160167.47293558,63178957.135305636,63719360.60897268
pre_genai_2019_baseline,False,65,1014855.1258606083,114.0,-856215.2238769626,8.0,0.05359632616331614,3450450.4954928937,15780784.947341172,19811591.76727068,19941667.87483357
pre_genai_2019_baseline,False,65,919082.7387260569,108.0,-982856.1042530339,8.0,0.029528921426410823,3124829.751977687,15689391.125862744,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,62,920684.846127623,132.0,-166170.1848204059,8.0,0.14088759327705305,3130276.8272662694,7171213.185290418,19521596.00166598,19680209.628783632
pre_genai_2019_baseline,False,89,5258380.9813342495,78.0,-306265.69688857597,8.0,0.04940766332034862,17878200.34623074,50732989.23835087,102651989.14045115,103325966.84692885
pre_genai_2019_baseline,False,61,717744.0218051471,90.0,-1202687.00328139,8.0,0.09190189492080483,2440289.4093622467,5860702.498180222,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,True,96,12609787.174339173,72.0,6448951.363969034,8.0,0.02439119834825657,42872568.995364785,81690312.98349953,246163170.88443857,247971160.2817803
pre_genai_2019_baseline,False,67,1054974.7561542685,126.0,-688869.4397733457,8.0,0.09154217514118293,3586854.9878172153,9378685.460372388,20594790.981599715,20730009.30622638
pre_genai_2019_baseline,False,61,792353.8473867384,126.0,-363140.157921331,8.0,0.026822080029908223,2693958.6307975035,5547552.194860156,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,63,673489.6911819144,114.0,-123330.38020838145,8.0,0.010000000000000002,2289827.16787024,3632154.6347988183,19521596.00166598,19653054.784514967
pre_genai_2019_baseline,False,74,1845299.5116551563,90.0,-118620.24176528212,8.0,0.07602143188005056,6273914.820033003,20109785.06851306,36023191.568603486,36338918.35121368
pre_genai_2019_baseline,False,60,922739.4827450633,136.5870471975225,-961113.688441152,8.0,0.020310832496249667,3137262.476502354,19952593.056788616,19521596.00166598,19697106.89343134
pre_genai_2019_baseline,False,61,657375.5432141064,104.25269044749365,-1279356.1866508531,8.0,0.06069439449057183,2235039.968768478,6508149.820497108,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,59,871401.9764739855,109.59365377788306,-1418491.8176084943,8.0,0.08354918277658552,2962717.8351672716,5115229.623700866,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,71,1856984.724289534,96.0,-303880.08192593174,8.0,0.03907830312819204,6313643.887460275,21501783.471947573,36251305.56884537,36489319.19126708
pre_genai_2019_baseline,False,65,1077159.5551580887,108.0,-66258.07035162905,8.0,0.028085039780931423,3662282.059883515,7631262.436728309,21027873.665130455,21165935.461921714
pre_genai_2019_baseline,False,71,1986384.1486580386,132.0,-805948.3223761554,8.0,0.08361493307734767,6753594.67112526,13352378.31569086,38777388.85421546,39221041.27524938
pre_genai_2019_baseline,False,65,971998.4857614558,120.0,-312685.23761374445,8.0,0.019991299223363054,3304740.3233736157,4271425.531778753,19521596.00166598,19659906.72888609
pre_genai_2019_baseline,False,69,1594686.7870277034,132.0,-450148.5858825969,8.0,0.010000000000000002,5421845.615441538,13354120.175061474,31130831.20554959,31335225.55184865
pre_genai_2019_baseline,False,87,4191106.8834880134,84.0,-203595.04523499229,8.0,0.12686897589171514,14249528.286642522,31213919.462667134,81817095.37925437,82354278.32871412
pre_genai_2019_baseline,False,69,1385956.8723757074,108.0,-820465.8264947797,8.0,0.0843754376538386,4712175.615179757,19030032.07027847,27056090.1382511,27233731.134108305
pre_genai_2019_baseline,False,61,715461.3147677339,120.0,-1379730.8159375228,8.0,0.010000000000000002,2432528.3334927936,5098267.764972496,19521596.00166598,19658585.63416425
pre_genai_2019_baseline,False,75,1961522.855319434,84.0,-52290.52079323365,8.0,0.04083324546689323,6669067.668469548,12960779.42190928,38292056.72958031,38673841.170370236
pre_genai_2019_baseline,False,66,977023.9109404371,120.0,-695241.6459232339,8.0,0.04449225529211601,3321826.487060451,9627507.428771952,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,61,611211.8635674234,115.83632271943739,-1155020.3319008404,8.0,0.04501705006776387,2078086.0477094532,3792290.7685833024,19521596.00166598,19689425.6047688
pre_genai_2019_baseline,False,60,875520.3837335669,126.08035125925154,-1208220.8889224122,8.0,0.020791418272794366,2976720.188811013,8216060.207583401,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,80,2701615.4922045697,90.0,-544798.6448262522,8.0,0.015827921420710198,9185341.115367137,16969434.694532756,52739846.1906596,53212808.98600437
pre_genai_2019_baseline,False,67,1028863.952948519,102.0,-315530.13865454996,8.0,0.04769112823411526,3498079.721709558,10880176.36898113,20085066.430138066,20223408.47732336
pre_genai_2019_baseline,False,62,786868.2330745918,114.0,-316183.72373781516,8.0,0.043426151710023966,2675307.8498740904,8096912.638412284,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,74,1540052.9445308691,84.0,-153180.27992766735,8.0,0.12735637195105198,5236093.6158602955,11478423.627570856,30064291.404307734,30346185.453158602
pre_genai_2019_baseline,True,96,13754637.732361063,102.0,3646561.2028400004,8.0,0.07478021041711554,46764996.667582616,80176927.18029535,268512480.96042377,270485647.2416425
pre_genai_2019_baseline,True,96,10679414.008754678,96.0,3093595.1291976906,8.0,0.010000000000000002,36309408.52452526,81247382.86075409,208479205.81344098,210422019.68883446
pre_genai_2019_baseline,False,61,853721.0015650372,132.0,-365568.8547469077,8.0,0.024175564967690143,2902603.5123631735,5471562.434785583,19521596.00166598,19700226.77683167
pre_genai_2019_baseline,False,67,1209518.009427807,90.0,-281276.1314667745,8.0,0.02450995495521574,4112293.3792137885,7125119.827298987,23611721.93678888,23915294.9040608
pre_genai_2019_baseline,False,67,1269686.1470164726,114.0,-537500.6766499111,8.0,0.010000000000000002,4316861.671638426,9616846.221046789,24786300.010967463,24949038.3443728
pre_genai_2019_baseline,False,67,1076189.5521438117,108.0,-748768.602448966,8.0,0.11237105268466575,3658984.1040512444,10132849.500942169,21008937.658165343,21146875.127638146
pre_genai_2019_baseline,False,69,1136201.7423039742,96.0,-97003.73653363343,8.0,0.09722895115900011,3863022.183967478,9014306.378951093,22180471.389647186,22326100.74725598
pre_genai_2019_baseline,False,66,1269219.3167487925,102.0,-853456.1466995308,8.0,0.08062870444408532,4315274.474917061,17335211.396439724,24777186.739080463,24952582.099868525
pre_genai_2019_baseline,False,64,1061964.5675490855,120.0,-1178552.8175842536,8.0,0.13693512268058483,3610619.9544376433,9608532.157804765,20731243.255777173,20872009.589424822
pre_genai_2019_baseline,False,60,943656.8487976186,141.84039516665803,-878704.090366761,8.0,0.03701053086540363,3208380.347636169,6125170.523255739,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,63,860297.0189945757,126.0,-748820.2067986177,8.0,0.010000000000000002,2924961.602715114,3173350.118535256,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,83,3802252.6557748383,90.0,-118688.18524164555,8.0,0.055112420301364186,12927445.726779964,44281356.64670414,74226040.24229795,74734053.2434227
pre_genai_2019_baseline,False,81,3625315.205570815,102.0,-378008.4417130321,8.0,0.028101320739853646,12325868.322113462,23813787.777914003,70771938.82185012,71236603.06664005
pre_genai_2019_baseline,False,67,1290009.5124864716,114.0,-1055553.8469094848,8.0,0.06895596794056047,4385959.974114432,16194477.383159257,25183044.54106699,25351609.133438505
pre_genai_2019_baseline,False,75,1849720.8302282537,96.0,-533976.4568905893,8.0,0.010000000000000002,6288947.055149656,7367124.085906445,36109502.76358216,36346585.35748447
pre_genai_2019_baseline,False,65,940473.3899312406,108.0,-179457.75174025283,8.0,0.0632025467351488,3197556.7660795785,12568485.691988248,19521596.00166598,19671126.252283063
pre_genai_2019_baseline,False,69,1147868.2039716558,102.0,-474129.80904669967,8.0,0.05323136477643581,3902687.499159895,9989871.64693028,22408219.34109259,22555344.013534106
pre_genai_2019_baseline,False,65,937604.3214200544,108.0,-51711.39743605745,8.0,0.010346120730061177,3187802.094093634,5514778.663459207,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,60,823960.7933039803,137.9003841898064,-1262492.9704677206,8.0,0.07453211316219428,2801420.473795716,5699082.691241282,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,70,1858774.4366635021,96.0,-14795.771235122345,8.0,0.010000000000000002,6319728.809130559,14336505.90496284,36286243.61076917,36596353.473348126
pre_genai_2019_baseline,False,69,1599611.7630778712,102.0,-221696.6568955751,8.0,0.10003066605199891,5438590.257725512,13082702.708553767,31226974.598318845,31432000.18911589
pre_genai_2019_baseline,False,62,893028.2007727412,108.0,-1171706.8895959381,8.0,0.0452077039419543,3036245.784571876,8830636.01404099,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,76,2031796.9411442173,84.0,-728644.7014683265,8.0,0.041250771224297836,6907995.617962645,30032163.536571745,39663919.04243813,39924338.71291878
pre_genai_2019_baseline,False,61,821907.8828073714,121.62813885540926,-964448.8327318502,8.0,0.010000000000000002,2794440.693273625,5880101.756213779,19521596.00166598,19660547.188754197
pre_genai_2019_baseline,False,70,1217501.0211339318,102.0,-166115.4570164018,8.0,0.010000000000000002,4139435.171175045,13935545.318074076,23767563.066192415,23923612.722687617
pre_genai_2019_baseline,False,82,3532319.2399185104,96.0,-382559.4578837766,8.0,0.010000000000000002,12009687.255883217,42991261.96892657,68956509.15060101,69409253.90765041
pre_genai_2019_baseline,False,65,826250.4221782667,108.0,-94274.84062168514,8.0,0.010000000000000002,2809205.08352223,4404415.859954016,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,66,1411708.4330674708,114.0,-351396.45809761237,8.0,0.08120788766037744,4799729.476893034,10400564.667081637,27558801.70248809,27739743.32982766
pre_genai_2019_baseline,False,65,1003202.1789296283,102.0,-29976.906699542655,8.0,0.05544926427084259,3410831.1296470985,10826532.277630711,19584107.645055234,19712690.169997517
pre_genai_2019_baseline,False,66,858921.445549057,108.0,-1093281.6256386812,8.0,0.06558592603430449,2920284.730168747,4081203.9297805065,19521596.00166598,19702140.762398235
pre_genai_2019_baseline,False,72,1670840.199782114,108.0,-829852.6531647126,8.0,0.05621011715749807,5680762.9466705695,14286447.43192858,32617467.363489307,32831622.452239487
pre_genai_2019_baseline,False,68,1337252.7553297307,96.0,-880994.8505756281,8.0,0.03648101381009605,4546584.3494793195,17482444.13359712,26105308.04166169,26278139.76542306
pre_genai_2019_baseline,False,60,800051.1378040947,144.79540339929673,-156559.2466562835,8.0,0.12243548642542776,2720128.9864056474,9436842.206359008,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,79,2317754.1099958555,78.0,-509919.6357225578,8.0,0.04465208690725063,7880233.950125735,12847643.267731568,45246259.36653999,45543330.76642132
pre_genai_2019_baseline,False,59,555649.7110271056,157.6004390740644,-208301.68921312247,8.0,0.044836141577721554,1889177.8460576998,2345683.573884169,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,76,2361856.6398981055,96.0,-134212.60077709157,8.0,0.052740294570980846,8030180.077682279,14439830.48756655,46107211.13794311,46430523.89255493
pre_genai_2019_baseline,False,71,1591227.8153094612,108.0,-303836.857150053,8.0,0.0487662153209385,5410085.305644628,18964367.1840436,31063306.55708489,31293019.06947262
pre_genai_2019_baseline,False,64,1100111.8038462142,138.0,-1220393.1481123082,8.0,0.05802394606843318,3740318.417823236,9384052.086354412,21475938.191349808,21622810.293658927
pre_genai_2019_baseline,False,58,953230.991510015,128.65341965229752,-259960.57181667234,8.0,0.06540966416594164,3240931.895757772,3777170.0083988234,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,66,1120449.5049612923,108.0,-1028134.3576345888,8.0,0.04520144529440525,3809465.460688294,6582214.306543998,21872962.57612099,22021913.801485553
pre_genai_2019_baseline,False,65,991238.7043079745,108.0,-744659.2293563297,8.0,0.11981699212292475,3370155.987073328,6100508.696660367,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,74,1677189.435669669,78.0,-258967.75195632677,8.0,0.016120495342442916,5702349.992502,16188894.743469868,32741414.581405442,33022847.901856028
pre_genai_2019_baseline,True,96,7398105.482411657,72.0,11602747.243728146,8.0,0.044542511295102706,25153143.613330025,103327355.46189445,144422826.4053506,145371057.08376956
pre_genai_2019_baseline,False,77,1911705.9036690348,96.0,-709892.4807622845,8.0,0.055592901860458614,6499692.827543066,11837118.958903534,37319550.32542669,37564577.676048175
pre_genai_2019_baseline,False,60,676306.4810681929,121.62813885540926,-710068.7073455652,8.0,0.06392944823116702,2299404.0954642813,7049499.059412561,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,59,822278.829653187,117.98902684161322,-1407506.2888962794,8.0,0.010000000000000002,2795701.891739623,6854343.559163033,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,70,1774048.2705545267,114.0,-309914.2531778583,8.0,0.058071748321822055,6031664.597419536,11810997.527451202,34632253.6252197,34869358.84612881
pre_genai_2019_baseline,False,61,666299.0622866126,90.0,-101639.76724737138,8.0,0.03112408624408369,2265379.433013839,3736102.296573269,19521596.00166598,19649974.71295904
pre_genai_2019_baseline,False,70,1374472.7161806962,108.0,-489197.30382718705,8.0,0.06568587620133591,4673130.128367251,6586325.471556155,26831901.08059206,27008070.128090896
pre_genai_2019_baseline,False,59,839762.2829931048,140.08927917694618,-801243.2168796523,8.0,0.0972955309769065,2855144.6522897948,10111411.064672932,19521596.00166598,19688111.93943454
pre_genai_2019_baseline,False,61,802153.5858549395,132.0,-542308.3982593091,8.0,0.06334419688925665,2727277.19183313,3572026.292990961,19521596.00166598,19731096.61737786
pre_genai_2019_baseline,False,59,538107.0942714737,105.06695938270964,-204865.1574154708,8.0,0.03641724324910172,1829533.9332131133,7768514.966770663,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,73,1566550.7882431846,102.0,-790138.1517640736,8.0,0.010000000000000002,5326184.797977664,12507915.511684896,30581571.60417485,30782359.700565897
pre_genai_2019_baseline,True,96,11641681.93200034,78.0,930405.4373519869,8.0,0.10852143274936105,39581065.48122074,71256550.31594941,227264211.45640498,228756350.21849248
pre_genai_2019_baseline,False,82,3974166.874070698,78.0,-296128.60692664946,8.0,0.06700545101607228,13511944.424757369,20965258.32824114,77582080.15881194,78091457.45278394
pre_genai_2019_baseline,False,68,1074904.8089444768,90.0,-95455.02137583238,8.0,0.04371451310394304,3654616.04924641,4968290.33858867,20983857.420462035,21121630.221707493
pre_genai_2019_baseline,False,66,1192511.1957772912,132.0,-1152091.5118321292,8.0,0.027722188325398796,4054471.1668685386,15842503.365151731,23279721.791427884,23459064.480837744
pre_genai_2019_baseline,False,66,1034205.2521442231,120.0,-675588.7430261223,8.0,0.10772657813940217,3516239.839333011,4500054.217517538,20189337.115160625,20321893.368947033
pre_genai_2019_baseline,False,68,1228219.3318680401,96.0,-194763.6520757504,8.0,0.010000000000000002,4175876.8263837025,13894382.06455851,23976801.598163992,24134225.043000422
pre_genai_2019_baseline,False,74,2242082.127178552,120.0,-421932.4625961211,8.0,0.018958633673262757,7622953.453675095,24272967.54462666,43769021.48933558,44058014.653394766
pre_genai_2019_baseline,False,62,938291.949635163,150.0,-1288623.4591684234,8.0,0.1875048388690198,3190139.9914496965,4775877.169685787,19521596.00166598,19697330.42057794
pre_genai_2019_baseline,False,59,697423.1261203852,131.33369922838705,-277262.99579139357,8.0,0.06046795600696701,2371199.504017494,7307281.557442452,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,61,781056.077346913,120.0,-1187074.469877835,8.0,0.010000000000000002,2655546.846456539,7735296.2486738665,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,62,741390.6115625959,114.0,-1114039.8181042587,8.0,0.02061967447339429,2520686.4879857753,2690887.581808773,19521596.00166598,19681603.18255689
pre_genai_2019_baseline,False,76,2272449.804861287,108.0,-274651.4631325278,8.0,0.07173567379639242,7726201.854197784,17024778.48745215,44361847.02456674,44653111.67674823
pre_genai_2019_baseline,False,66,1121602.6730187368,96.0,-794734.6401187542,8.0,0.12390759730169405,3813386.167391944,8572847.305975115,21895474.257060446,22098544.092247352
pre_genai_2019_baseline,False,65,917103.701099786,120.0,-194267.96365043335,8.0,0.07191578896785675,3118101.1350705447,4710130.953599514,19521596.00166598,19666765.14003995
pre_genai_2019_baseline,False,66,1248877.0666157159,138.0,-190223.0184166527,8.0,0.02451962795499492,4246111.965646002,13826623.945475489,24380073.5502177,24548359.893237434
pre_genai_2019_baseline,False,69,1434950.175662427,102.0,-745122.2102584203,8.0,0.11447292035309727,4878750.097875639,15116781.143956603,28012517.61180153,28196438.181980025
pre_genai_2019_baseline,False,65,942350.6461228497,114.0,-751208.8542185739,8.0,0.010000000000000002,3203939.3318187147,2886179.685900885,19521596.00166598,19693500.755884826
pre_genai_2019_baseline,False,59,987698.5517222267,123.88847818369389,-1205634.5524827691,8.0,0.1092518330502925,3358119.666881068,7105315.687726499,19521596.00166598,19655689.18691172
pre_genai_2019_baseline,False,62,785289.980919929,120.0,-393384.9686262789,8.0,0.050739669510811644,2669941.881086722,6166290.495526363,19521596.00166598,19684354.68904796
pre_genai_2019_baseline,False,77,2803487.812194749,96.0,-421427.26912255783,8.0,0.01467881602827678,9531701.28839089,23288384.96054669,54728556.46526033,55087885.37134537
pre_genai_2019_baseline,False,60,896219.7009956008,147.0937431357935,-1095629.4953812505,8.0,0.013798361897258209,3047096.70628939,5140905.795003094,19521596.00166598,19699500.343921926
pre_genai_2019_baseline,False,69,1148397.326043367,108.0,-122034.9709420529,8.0,0.010000000000000002,3904486.484520454,10057532.331285892,22418548.648412097,22568169.05121826
pre_genai_2019_baseline,False,65,1009276.6871971319,120.0,-1041412.8686285075,8.0,0.010000000000000002,3431484.1169823194,13816586.80504977,19702691.74136222,19832052.848755002
pre_genai_2019_baseline,False,64,1040303.3122139367,126.0,-323839.7391294824,8.0,0.0459992646357267,3536972.9014745117,5299368.695757723,20308380.980235465,20441718.835156206
pre_genai_2019_baseline,False,60,985951.0246483152,115.83632271943739,-519738.50912601245,8.0,0.010000000000000002,3352178.1728644203,8762131.350590473,19521596.00166598,19654174.904199082
pre_genai_2019_baseline,False,64,825972.4629425597,114.0,-222121.61464225175,8.0,0.06305285120063803,2808260.037714082,4717572.821383497,19521596.00166598,19660588.59798192
pre_genai_2019_baseline,False,78,3312670.3440859807,90.0,-602739.2292856344,8.0,0.0370891538070674,11262893.33215236,30106108.882794145,64668612.14394637,65093204.04186117
pre_genai_2019_baseline,False,68,1205947.8112297484,102.0,-898549.653803356,8.0,0.010000000000000002,4100154.9056252036,10223118.799665524,23542025.9699205,23696594.827298768
pre_genai_2019_baseline,False,60,633789.6552161506,110.04450658346548,-228713.1516239976,8.0,0.06817578444432276,2154849.2727219127,3027407.1003660304,19521596.00166598,19672763.45973515
pre_genai_2019_baseline,False,79,2822125.0055235,90.0,-13561.124981026864,8.0,0.0484456152055247,9595066.700179351,25215488.256279558,55092384.22402914,55454101.898227304
pre_genai_2019_baseline,False,64,808330.3440430823,120.0,-732436.2019892908,8.0,0.010000000000000002,2748277.8231623988,8816698.255107462,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,69,1410584.8918888422,96.0,-84469.25086657109,8.0,0.010000000000000002,4795909.499915317,14923859.615874782,27536868.385507666,27732547.447748583
pre_genai_2019_baseline,False,64,1285828.480662571,150.0,-798883.4752445178,8.0,0.01967975207640686,4371744.700465186,10328459.501049425,25101424.12693069,25288123.653796747
pre_genai_2019_baseline,False,59,525794.0062741768,95.29882937207223,-1182883.6889923404,8.0,0.07512145460636223,1787670.1247751426,5311319.345175892,19521596.00166598,19671325.208752077
pre_genai_2019_baseline,False,62,710623.3133398433,132.0,-69492.72658183891,8.0,0.03309533884729447,2416079.4000453674,4192128.3213980654,19521596.00166598,19667976.347845994
pre_genai_2019_baseline,False,78,2511690.487610534,78.0,-622245.1576062584,8.0,0.055258447267055005,8539606.754364371,18211259.678837366,49032206.98036029,49461014.8554586
pre_genai_2019_baseline,False,59,636159.5849609637,120.82700329011608,-109801.02565443283,8.0,0.010000000000000002,2162906.9009034126,1893445.4814022442,19521596.00166598,19682476.137537573
pre_genai_2019_baseline,False,63,1142930.8802484465,132.0,-1190504.5382014806,8.0,0.05430606673518529,3885900.875480274,12617284.71271507,22311834.902038652,22548840.620632403
pre_genai_2019_baseline,False,82,3014111.9304079446,84.0,-463652.3092008885,8.0,0.018129502305508798,10247811.474497687,42255243.83874572,58840275.409225464,59263682.7101884
pre_genai_2019_baseline,False,70,1952939.2239920176,108.0,-842300.1647255524,8.0,0.010000000000000002,6639883.803490105,13911053.99463639,38124490.54657925,38444727.51391106
pre_genai_2019_baseline,False,70,1311016.9267183696,108.0,-555758.8994775674,8.0,0.10871666779175139,4457384.004006392,8207656.574406759,25593142.79474175,25787546.08926063
pre_genai_2019_baseline,False,71,1623396.1464231566,102.0,-861076.9465773455,8.0,0.05656505042499471,5519455.826817592,10144719.259884614,31691283.72113426,31899799.30415517
pre_genai_2019_baseline,False,63,927410.6512549676,108.0,-1129336.3993950041,8.0,0.01729932604221922,3153144.187387799,6351578.767710118,19521596.00166598,19670680.58991945
pre_genai_2019_baseline,False,61,640000.4719969804,126.0,-1020061.8868990855,8.0,0.010000000000000002,2175965.7013556617,2879578.174895236,19521596.00166598,19699447.76392295
pre_genai_2019_baseline,False,78,2894706.316502503,114.0,-532279.000188847,8.0,0.09828216846785456,9841839.0857636,28074773.083019506,56509287.25423253,56880307.82711386
pre_genai_2019_baseline,False,63,875621.9390420637,132.0,-295638.91834185855,8.0,0.0712965160199637,2977065.4711627434,7619676.319469076,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,68,1166642.047094809,102.0,-702057.4517622718,8.0,0.010835777150130444,3966517.5125833936,12125036.605828281,22774714.72194144,22924245.67718651
pre_genai_2019_baseline,False,70,1245103.1672547627,102.0,-881283.3099828812,8.0,0.10306857558117158,4233280.919531022,13205395.971943697,24306401.01154223,24478939.19043906
pre_genai_2019_baseline,False,67,1035506.6711542916,132.0,-828808.4653709944,8.0,0.01846800531499546,3520664.590958842,7767275.712403334,20214742.89130407,20347465.95069142
pre_genai_2019_baseline,True,96,9610890.224223994,66.0,8135228.125990759,8.0,0.010000000000000002,32676487.600316186,104001355.98664542,187619916.1736618,189313011.01102468
pre_genai_2019_baseline,False,70,1665194.4780016306,90.0,-859540.6164296505,8.0,0.010000000000000002,5661567.809336692,18371359.811977606,32507253.863752913,32741820.6101658
pre_genai_2019_baseline,False,62,787590.6276870478,114.0,-1124360.8007835012,8.0,0.04201064404442469,2677763.9510307717,2675105.613279676,19521596.00166598,19649768.096626412
pre_genai_2019_baseline,False,65,1002162.5095568567,132.0,-940808.7308287432,8.0,0.07177973140494269,3407296.312104164,6251165.712428582,19563811.63958468,19722842.1628674
pre_genai_2019_baseline,False,66,1181339.9906233684,120.0,-977046.899768142,8.0,0.0180919826598726,4016489.69603947,11381225.953870729,23061642.037561283,23224215.428791698
pre_genai_2019_baseline,False,69,1157103.6841136885,90.0,-342818.62786999706,8.0,0.01672851597735148,3934087.6135409195,11755932.968149919,22588510.653306764,22778084.371508114
pre_genai_2019_baseline,False,73,2014869.4788545766,96.0,-239561.26691292739,8.0,0.010000000000000002,6850443.1957928315,13125258.733649388,39333467.962286316,39606971.20358669
